Product_id,Product_name,Product_category,Remaining_Stocks,Reorder_quantity,Stock_status
4290,Product_3290,Clothing,4238,284,Full
4291,Product_3291,Appliances,3063,298,Full
4292,Product_3292,Toys,1496,145,Medium
4293,Product_3293,Electronics,4417,132,Full
4294,Product_3294,Household,4392,86,Full
4295,Product_3295,Electronics,1878,126,Medium
4296,Product_3296,Household,946,57,Medium
4297,Product_3297,Toys,4853,113,Full
4298,Product_3298,Toys,144,93,Low
4299,Product_3299,Electronics,1829,205,Medium
4300,Product_3300,Clothing,3911,110,Full
4301,Product_3301,Electronics,3147,189,Full
4302,Product_3302,Appliances,4548,202,Full
4303,Product_3303,Clothing,3197,253,Full
4304,Product_3304,Toys,2972,145,Full
4305,Product_3305,Toys,847,37,Medium
4306,Product_3306,Appliances,1620,84,Medium
4307,Product_3307,Household,774,250,Medium
4308,Product_3308,Appliances,1446,219,Medium
4309,Product_3309,Household,1909,174,Medium
4310,Product_3310,Appliances,2279,289,Full
4311,Product_3311,Electronics,2225,103,Full
4312,Product_3312,Clothing,2701,98,Full
4313,Product_3313,Electronics,2249,169,Full
4314,Product_3314,Household,3364,191,Full
4315,Product_3315,Electronics,3996,38,Full
4316,Product_3316,Appliances,1124,287,Medium
4317,Product_3317,Toys,102,204,Low
4318,Product_3318,Toys,4374,254,Full
4319,Product_3319,Electronics,4661,177,Full
4320,Product_3320,Household,4930,175,Full
4321,Product_3321,Toys,3600,129,Full
4322,Product_3322,Electronics,4399,117,Full
4323,Product_3323,Appliances,3672,49,Full
4324,Product_3324,Household,38,186,Low
4325,Product_3325,Toys,571,73,Medium
4326,Product_3326,Household,4205,64,Full
4327,Product_3327,Clothing,4860,11,Full
4328,Product_3328,Clothing,1509,142,Medium
4329,Product_3329,Household,2869,289,Full
4330,Product_3330,Household,2437,13,Full
4331,Product_3331,Clothing,561,133,Medium
4332,Product_3332,Electronics,4457,162,Full
4333,Product_3333,Appliances,3933,94,Full
4334,Product_3334,Household,198,23,Low
4335,Product_3335,Toys,4996,181,Full
4336,Product_3336,Household,85,225,Low
4337,Product_3337,Electronics,534,83,Medium
4338,Product_3338,Toys,4012,128,Full
4339,Product_3339,Toys,4667,293,Full
4340,Product_3340,Toys,1702,298,Medium
4341,Product_3341,Appliances,2480,73,Full
4342,Product_3342,Toys,2046,240,Full
4343,Product_3343,Electronics,2814,150,Full
4344,Product_3344,Clothing,1475,253,Medium
4345,Product_3345,Clothing,827,89,Medium
4346,Product_3346,Clothing,855,21,Medium
4347,Product_3347,Appliances,6,54,Low
4348,Product_3348,Appliances,3548,15,Full
4349,Product_3349,Electronics,2552,207,Full
4350,Product_3350,Toys,229,161,Low
4351,Product_3351,Toys,1160,191,Medium
4352,Product_3352,Clothing,785,112,Medium
4353,Product_3353,Toys,2717,27,Full
4354,Product_3354,Electronics,2056,54,Full
4355,Product_3355,Appliances,1814,235,Medium
4356,Product_3356,Toys,3561,224,Full
4357,Product_3357,Electronics,3717,174,Full
4358,Product_3358,Toys,4370,127,Full
4359,Product_3359,Clothing,506,129,Medium
4360,Product_3360,Household,4256,129,Full
4361,Product_3361,Appliances,1539,31,Medium
4362,Product_3362,Toys,3649,67,Full
4363,Product_3363,Toys,713,87,Medium
4364,Product_3364,Household,2702,39,Full
4365,Product_3365,Electronics,2005,29,Full
4366,Product_3366,Electronics,3266,270,Full
4367,Product_3367,Electronics,900,99,Medium
4368,Product_3368,Electronics,996,183,Medium
4369,Product_3369,Appliances,2668,61,Full
4370,Product_3370,Toys,1960,201,Medium
4371,Product_3371,Appliances,3359,33,Full
4372,Product_3372,Electronics,4030,120,Full
4373,Product_3373,Electronics,1286,104,Medium
4374,Product_3374,Toys,1568,299,Medium
4375,Product_3375,Household,1494,168,Medium
4376,Product_3376,Household,824,274,Medium
4377,Product_3377,Appliances,1114,212,Medium
4378,Product_3378,Appliances,3938,113,Full
4379,Product_3379,Clothing,4291,22,Full
4380,Product_3380,Clothing,380,39,Low
4381,Product_3381,Clothing,443,284,Low
4382,Product_3382,Household,1785,190,Medium
4383,Product_3383,Toys,4537,293,Full
4384,Product_3384,Clothing,542,246,Medium
4385,Product_3385,Clothing,3110,137,Full
4386,Product_3386,Electronics,2237,73,Full
4387,Product_3387,Toys,2852,75,Full
4388,Product_3388,Toys,365,237,Low
4389,Product_3389,Toys,2443,233,Full
4390,Product_3390,Household,63,220,Low
4391,Product_3391,Toys,3190,275,Full
4392,Product_3392,Electronics,1666,234,Medium
4393,Product_3393,Toys,278,253,Low
4394,Product_3394,Clothing,3495,263,Full
4395,Product_3395,Electronics,3609,89,Full
4396,Product_3396,Household,1556,38,Medium
4397,Product_3397,Appliances,1007,28,Medium
4398,Product_3398,Electronics,3953,55,Full
4399,Product_3399,Household,1425,74,Medium
4400,Product_3400,Household,2844,222,Full
4401,Product_3401,Household,299,218,Low
4402,Product_3402,Toys,3738,170,Full
4403,Product_3403,Clothing,3795,89,Full
4404,Product_3404,Toys,3269,74,Full
4405,Product_3405,Appliances,2435,157,Full
4406,Product_3406,Household,255,18,Low
4407,Product_3407,Appliances,966,62,Medium
4408,Product_3408,Toys,1446,227,Medium
4409,Product_3409,Appliances,1543,226,Medium
4410,Product_3410,Clothing,1535,135,Medium
4411,Product_3411,Household,1090,274,Medium
4412,Product_3412,Electronics,1836,159,Medium
4413,Product_3413,Household,3214,287,Full
4414,Product_3414,Electronics,377,159,Low
4415,Product_3415,Electronics,3208,147,Full
4416,Product_3416,Toys,2379,287,Full
4417,Product_3417,Toys,4144,57,Full
4418,Product_3418,Household,266,158,Low
4419,Product_3419,Electronics,4392,123,Full
4420,Product_3420,Electronics,1559,155,Medium
4421,Product_3421,Electronics,4940,183,Full
4422,Product_3422,Clothing,1397,292,Medium
4423,Product_3423,Electronics,4024,205,Full
4424,Product_3424,Appliances,3662,70,Full
4425,Product_3425,Household,1705,139,Medium
4426,Product_3426,Appliances,1852,129,Medium
4427,Product_3427,Toys,4524,41,Full
4428,Product_3428,Clothing,281,147,Low
4429,Product_3429,Clothing,1063,47,Medium
4430,Product_3430,Household,1963,74,Medium
4431,Product_3431,Clothing,91,43,Low
4432,Product_3432,Household,2092,157,Full
4433,Product_3433,Appliances,2824,215,Full
4434,Product_3434,Household,2468,108,Full
4435,Product_3435,Appliances,373,111,Low
4436,Product_3436,Clothing,3745,83,Full
4437,Product_3437,Electronics,3312,96,Full
4438,Product_3438,Appliances,679,173,Medium
4439,Product_3439,Appliances,2289,51,Full
4440,Product_3440,Electronics,2719,152,Full
4441,Product_3441,Household,1992,169,Medium
4442,Product_3442,Household,3528,266,Full
4443,Product_3443,Toys,4543,170,Full
4444,Product_3444,Appliances,1581,157,Medium
4445,Product_3445,Toys,3292,49,Full
4446,Product_3446,Appliances,642,218,Medium
4447,Product_3447,Electronics,1701,14,Medium
4448,Product_3448,Clothing,563,157,Medium
4449,Product_3449,Toys,1393,255,Medium
4450,Product_3450,Clothing,70,194,Low
4451,Product_3451,Electronics,3824,290,Full
4452,Product_3452,Clothing,4150,265,Full
4453,Product_3453,Clothing,2154,83,Full
4454,Product_3454,Electronics,3278,206,Full
4455,Product_3455,Household,2871,39,Full
4456,Product_3456,Electronics,2126,235,Full
4457,Product_3457,Toys,3227,109,Full
4458,Product_3458,Appliances,3874,94,Full
4459,Product_3459,Toys,4038,162,Full
4460,Product_3460,Toys,1672,51,Medium
4461,Product_3461,Appliances,4234,206,Full
4462,Product_3462,Household,3206,173,Full
4463,Product_3463,Electronics,3642,14,Full
4464,Product_3464,Clothing,592,292,Medium
4465,Product_3465,Clothing,3296,291,Full
4466,Product_3466,Household,451,154,Low
4467,Product_3467,Household,3491,250,Full
4468,Product_3468,Toys,3595,274,Full
4469,Product_3469,Electronics,2902,100,Full
4470,Product_3470,Clothing,3453,243,Full
4471,Product_3471,Electronics,3576,201,Full
4472,Product_3472,Electronics,4621,164,Full
4473,Product_3473,Appliances,4259,102,Full
4474,Product_3474,Household,534,140,Medium
4475,Product_3475,Electronics,2684,191,Full
4476,Product_3476,Toys,1254,279,Medium
4477,Product_3477,Electronics,2595,238,Full
4478,Product_3478,Appliances,1837,259,Medium
4479,Product_3479,Household,2642,138,Full
4480,Product_3480,Toys,2112,251,Full
4481,Product_3481,Household,4499,177,Full
4482,Product_3482,Clothing,4898,299,Full
4483,Product_3483,Household,3159,125,Full
4484,Product_3484,Electronics,2187,185,Full
4485,Product_3485,Appliances,1684,55,Medium
4486,Product_3486,Household,2677,35,Full
4487,Product_3487,Clothing,3980,204,Full
4488,Product_3488,Appliances,2764,228,Full
4489,Product_3489,Clothing,2996,182,Full
4490,Product_3490,Toys,3944,197,Full
4491,Product_3491,Household,1065,195,Medium
4492,Product_3492,Clothing,2403,263,Full
4493,Product_3493,Toys,2313,148,Full
4494,Product_3494,Toys,4565,261,Full
4495,Product_3495,Toys,928,153,Medium
4496,Product_3496,Clothing,1575,217,Medium
4497,Product_3497,Toys,1400,190,Medium
4498,Product_3498,Clothing,3142,43,Full
4499,Product_3499,Household,4855,210,Full
4500,Product_3500,Toys,4626,213,Full
4501,Product_3501,Toys,2029,12,Full
4502,Product_3502,Clothing,228,142,Low
4503,Product_3503,Clothing,2685,228,Full
4504,Product_3504,Household,4106,246,Full
4505,Product_3505,Electronics,2026,217,Full
4506,Product_3506,Appliances,2988,211,Full
4507,Product_3507,Toys,397,17,Low
4508,Product_3508,Appliances,928,91,Medium
4509,Product_3509,Electronics,764,184,Medium
4510,Product_3510,Toys,1,185,Low
4511,Product_3511,Household,4671,25,Full
4512,Product_3512,Toys,3186,81,Full
4513,Product_3513,Appliances,1696,23,Medium
4514,Product_3514,Clothing,4943,280,Full
4515,Product_3515,Clothing,546,94,Medium
4516,Product_3516,Clothing,4804,262,Full
4517,Product_3517,Toys,41,201,Low
4518,Product_3518,Appliances,96,171,Low
4519,Product_3519,Electronics,3516,148,Full
4520,Product_3520,Household,2292,139,Full
4521,Product_3521,Electronics,1822,136,Medium
4522,Product_3522,Household,4865,153,Full
4523,Product_3523,Appliances,784,209,Medium
4524,Product_3524,Toys,3937,27,Full
4525,Product_3525,Appliances,2217,79,Full
4526,Product_3526,Appliances,3674,73,Full
4527,Product_3527,Clothing,3160,170,Full
4528,Product_3528,Clothing,3470,36,Full
4529,Product_3529,Toys,1595,38,Medium
4530,Product_3530,Clothing,3682,55,Full
4531,Product_3531,Appliances,2520,54,Full
4532,Product_3532,Household,4976,118,Full
4533,Product_3533,Household,4543,25,Full
4534,Product_3534,Household,2056,293,Full
4535,Product_3535,Electronics,3469,250,Full
4536,Product_3536,Toys,1880,238,Medium
4537,Product_3537,Household,3330,130,Full
4538,Product_3538,Toys,4866,153,Full
4539,Product_3539,Appliances,4992,86,Full
4540,Product_3540,Household,3980,119,Full
4541,Product_3541,Clothing,3185,66,Full
4542,Product_3542,Appliances,1713,231,Medium
4543,Product_3543,Electronics,2946,113,Full
4544,Product_3544,Clothing,3339,281,Full
4545,Product_3545,Toys,839,232,Medium
4546,Product_3546,Electronics,988,289,Medium
4547,Product_3547,Clothing,2014,155,Full
4548,Product_3548,Electronics,762,72,Medium
4549,Product_3549,Electronics,342,123,Low
4550,Product_3550,Clothing,4867,196,Full
4551,Product_3551,Toys,1645,77,Medium
4552,Product_3552,Electronics,3973,126,Full
4553,Product_3553,Electronics,3424,74,Full
4554,Product_3554,Household,3813,15,Full
4555,Product_3555,Appliances,947,246,Medium
4556,Product_3556,Toys,2195,175,Full
4557,Product_3557,Electronics,290,130,Low
4558,Product_3558,Electronics,3911,101,Full
4559,Product_3559,Electronics,3629,141,Full
4560,Product_3560,Clothing,1607,113,Medium
4561,Product_3561,Household,2766,190,Full
4562,Product_3562,Electronics,3538,176,Full
4563,Product_3563,Electronics,1146,94,Medium
4564,Product_3564,Household,25,62,Low
4565,Product_3565,Clothing,1415,78,Medium
4566,Product_3566,Clothing,4021,198,Full
4567,Product_3567,Household,2629,12,Full
4568,Product_3568,Household,4592,90,Full
4569,Product_3569,Household,4524,240,Full
4570,Product_3570,Clothing,2877,222,Full
4571,Product_3571,Toys,4949,68,Full
4572,Product_3572,Appliances,2552,87,Full
4573,Product_3573,Electronics,510,158,Medium
4574,Product_3574,Toys,2387,291,Full
4575,Product_3575,Toys,4871,149,Full
4576,Product_3576,Appliances,1051,197,Medium
4577,Product_3577,Appliances,3977,271,Full
4578,Product_3578,Clothing,2097,130,Full
4579,Product_3579,Clothing,856,105,Medium
4580,Product_3580,Toys,4732,187,Full
4581,Product_3581,Toys,4329,212,Full
4582,Product_3582,Clothing,1687,185,Medium
4583,Product_3583,Household,1573,229,Medium
4584,Product_3584,Clothing,560,294,Medium
4585,Product_3585,Clothing,1591,183,Medium
4586,Product_3586,Toys,1154,65,Medium
4587,Product_3587,Appliances,4189,101,Full
4588,Product_3588,Electronics,3521,149,Full
4589,Product_3589,Clothing,4410,175,Full
4590,Product_3590,Electronics,2913,295,Full
4591,Product_3591,Toys,453,104,Low
4592,Product_3592,Electronics,59,63,Low
4593,Product_3593,Household,2263,266,Full
4594,Product_3594,Clothing,4672,142,Full
4595,Product_3595,Clothing,2600,161,Full
4596,Product_3596,Appliances,2146,208,Full
4597,Product_3597,Appliances,4410,117,Full
4598,Product_3598,Electronics,1073,191,Medium
4599,Product_3599,Clothing,3667,116,Full
4600,Product_3600,Toys,3158,13,Full
4601,Product_3601,Toys,938,75,Medium
4602,Product_3602,Clothing,1988,145,Medium
4603,Product_3603,Appliances,961,120,Medium
4604,Product_3604,Appliances,1730,153,Medium
4605,Product_3605,Toys,344,102,Low
4606,Product_3606,Household,346,259,Low
4607,Product_3607,Appliances,3362,144,Full
4608,Product_3608,Appliances,1006,130,Medium
4609,Product_3609,Toys,2938,121,Full
4610,Product_3610,Toys,4393,255,Full
4611,Product_3611,Toys,1989,21,Medium
4612,Product_3612,Electronics,2419,86,Full
4613,Product_3613,Toys,1824,257,Medium
4614,Product_3614,Appliances,1901,288,Medium
4615,Product_3615,Appliances,4014,17,Full
4616,Product_3616,Electronics,3942,125,Full
4617,Product_3617,Clothing,1836,209,Medium
4618,Product_3618,Electronics,188,156,Low
4619,Product_3619,Clothing,980,292,Medium
4620,Product_3620,Household,2437,70,Full
4621,Product_3621,Clothing,159,181,Low
4622,Product_3622,Electronics,625,168,Medium
4623,Product_3623,Toys,4280,68,Full
4624,Product_3624,Clothing,514,269,Medium
